timestamp|ID|direction|type|DLC|data
48.353677|657|Rx|d|2|C0CC
48.353677|4ac|Rx|d|5|83762A0080
48.353677|45c|Rx|d|6|00000000FFE0
48.353677|211|Rx|d|8|8200FFFFA90000D1
48.353677|214|Rx|d|2|0
48.353677|218|Rx|d|1|98
48.353677|4fa|Rx|d|2|800
48.353677|671|Rx|d|2|200
48.373665|1b0|Rx|d|4|FF00FFC4
48.373665|211|Rx|d|8|8200FFFFA90000D1
48.373665|214|Rx|d|2|0
48.394393|4f8|Rx|d|8|94C0000000000000
48.394393|1b0|Rx|d|4|FF00FFC4
48.394393|211|Rx|d|8|8200FFFFA90000D1
48.394393|214|Rx|d|2|0
48.424021|3b7|Rx|d|6|37007FC000C0
48.424021|350|Rx|d|8|C02F3AFA1870A489
48.424021|1b0|Rx|d|4|FF00FFC4
48.424021|4de|Rx|d|3|C00000
48.424021|55d|Rx|d|8|00FD50C091800000
48.424021|211|Rx|d|8|8200FFFFA90000D1
48.424021|214|Rx|d|2|0
48.424021|1b0|Rx|d|4|FF00FFC4
48.424021|5de|Rx|d|8|2
48.442897|5df|Rx|d|3|9500
48.442897|211|Rx|d|8|8200FFFFA90000D1
48.442897|214|Rx|d|2|0
48.453574|1b0|Rx|d|4|FF00FFC4
48.453574|657|Rx|d|2|C0CC
48.462656|4ac|Rx|d|5|83762A0080
48.462656|45c|Rx|d|6|00000000FFE0
48.462656|211|Rx|d|8|8200FFFFA90000D1
48.462656|214|Rx|d|2|0
48.462656|218|Rx|d|1|98
48.462656|4fa|Rx|d|2|800
48.462656|671|Rx|d|2|200
48.462656|1b0|Rx|d|4|FF00FFC4
48.494064|211|Rx|d|8|8200FFFFA90000D1
48.494064|214|Rx|d|2|0
48.494064|4f8|Rx|d|8|94C0000000000000
48.494064|1b0|Rx|d|4|FF00FFC4
48.494064|211|Rx|d|8|8200FFFFA90000D1
48.494064|214|Rx|d|2|0
48.508593|3b7|Rx|d|6|37007FC000C0
48.508593|350|Rx|d|8|C02F3AFA1870A489
48.508593|1b0|Rx|d|4|FF00FFC4
48.508593|4de|Rx|d|3|C00000
48.508593|55d|Rx|d|8|00FD50C091800000
48.513589|211|Rx|d|8|8200FFFFA90000D1
48.513589|214|Rx|d|2|0
48.521622|1b0|Rx|d|4|FF00FFC4
48.521622|5de|Rx|d|8|2
48.531615|5df|Rx|d|3|9500
48.531615|211|Rx|d|8|8200FFFFA90000D1
48.531615|214|Rx|d|2|0
48.541609|1b0|Rx|d|4|FF00FFC4
48.541609|657|Rx|d|2|C0CC
48.551602|4ac|Rx|d|5|83762A0080
48.551602|45c|Rx|d|6|00000000FFE0
48.551602|211|Rx|d|8|8200FFFFA90000D1
48.551602|214|Rx|d|2|0
48.551602|218|Rx|d|1|98
48.551602|4fa|Rx|d|2|800
48.551602|671|Rx|d|2|200
48.561597|1b0|Rx|d|4|FF00FFC4
48.573589|211|Rx|d|8|8200FFFFA90000D1
48.573589|214|Rx|d|2|0
48.581585|4f8|Rx|d|8|94C0000000000000
48.581585|1b0|Rx|d|4|FF00FFC4
48.593578|211|Rx|d|8|8200FFFFA90000D1
48.593578|214|Rx|d|2|0
48.601572|3b7|Rx|d|6|37007FC000C0
48.601572|350|Rx|d|8|C02F3AFA1870A489
48.601572|1b0|Rx|d|4|FF00FFC4
48.601572|4de|Rx|d|3|C00000
48.601572|55d|Rx|d|8|00FD50C091800000
48.611568|646|Rx|d|8|000000020000000C
48.611568|211|Rx|d|8|8200FFFFA90000D1
48.611568|214|Rx|d|2|0
48.621560|1b0|Rx|d|4|FF00FFC4
48.621560|5de|Rx|d|8|2
48.631553|5df|Rx|d|3|9500
48.633553|211|Rx|d|8|8200FFFFA90000D1
48.633553|214|Rx|d|2|0
48.653735|1b0|Rx|d|4|FF00FFC4
48.653735|657|Rx|d|2|C0CC
48.655524|4ac|Rx|d|5|83752A0080
48.655524|45c|Rx|d|6|00000000FFE0
48.655524|211|Rx|d|8|8200FFFFA90000D1
48.655524|214|Rx|d|2|0
48.655524|218|Rx|d|1|98
48.655524|4fa|Rx|d|2|800
48.655524|671|Rx|d|2|200
48.668713|1b0|Rx|d|4|FF00FFC4
48.683873|211|Rx|d|8|8200FFFFA90000D1
48.683873|214|Rx|d|2|0
