<timestamp>|<CAN_ID>|<direction>|<type>|<DLC>|<data_bytes>
0.821008|657|Rx|d|2|C0CC
0.824577|12e|Rx|d|8|CA80017FF0FFFF00
0.824577|90|Rx|d|5|FF000B7100
0.824577|c6|Rx|d|8|803D7FF87FE3B6B3
0.824577|242|Rx|d|8|0000FFEFFE000D00
0.824577|29c|Rx|d|8|00000000FFFF0000
0.824577|354|Rx|d|8|0000000000000000
0.824577|4ac|Rx|d|5|83752A0080
0.824577|45c|Rx|d|6|00000000FFE0
0.844946|12e|Rx|d|8|CA80017FF0FFFF00
0.844946|90|Rx|d|5|FF000C8800
0.844946|c6|Rx|d|8|803D80007FE3B8A8
0.844946|211|Rx|d|8|8200FFFFA90000D0
0.844946|29a|Rx|d|8|0000000000000EF1
0.844946|214|Rx|d|2|0000
0.844946|2b7|Rx|d|5|00E0FFFE00
0.844946|218|Rx|d|1|98
0.844946|4fa|Rx|d|2|0800
0.844946|671|Rx|d|2|0200
0.844946|1b0|Rx|d|4|FF00FFC0
0.844946|12e|Rx|d|8|CA80007FF0FFFF00
0.844946|90|Rx|d|5|FF000DC400
0.844946|c6|Rx|d|8|803D80087FE3BA9E
0.844946|242|Rx|d|8|0000FFEFFE000D00
0.844946|29c|Rx|d|8|00000000FFFF0000
0.844946|352|Rx|d|4|5C0000FF
0.855001|12e|Rx|d|8|CA80007FF0FFFF00
0.855001|90|Rx|d|5|FF000E1000
0.855001|c6|Rx|d|8|803D7FF07FE3BCB5
0.855001|211|Rx|d|8|8200FFFFA90000D0
0.860007|29a|Rx|d|8|0000000000000FF0
0.860007|214|Rx|d|2|0000
0.860007|2b7|Rx|d|5|00E0FFFE00
0.860007|5d7|Rx|d|7|000008125200C0
0.860007|1b0|Rx|d|4|FF00FFC0
0.860007|392|Rx|d|5|0000000000
0.860007|12e|Rx|d|8|CA80007FF0FFFF00
0.860007|90|Rx|d|5|FF000F5C00
0.860007|c6|Rx|d|8|803D80107FE3BE92
0.860007|242|Rx|d|8|0000FFEFFE000D00
0.860007|29c|Rx|d|8|00000000FFFF0000
0.860007|354|Rx|d|8|0000000000000000
0.884841|12e|Rx|d|8|CA80007FF0FFFF00
0.884841|90|Rx|d|5|FF0000FF00
0.884841|c6|Rx|d|8|803D80007FE3A0C0
0.884841|211|Rx|d|8|8200FFFFA90000D0
0.884841|29a|Rx|d|8|00000000000000FF
0.884841|214|Rx|d|2|0000
0.884841|2b7|Rx|d|5|00E0FFFE00
0.884841|666|Rx|d|4|34800008
0.884841|350|Rx|d|8|C32F3AF01810A489
0.884841|1b0|Rx|d|4|FF00FFC0
0.884841|4de|Rx|d|3|C00000
0.884841|55d|Rx|d|8|00FC50C090800000
0.884841|12e|Rx|d|8|CA80007FF0FFFF00
0.884841|90|Rx|d|5|FF0001B300
0.884841|c6|Rx|d|8|803D80007FE3A2BE
0.884841|242|Rx|d|8|0000FFEFFE000D00
0.884841|29c|Rx|d|8|00000000FFFF0000
0.884841|352|Rx|d|4|5C0000FF
0.899828|4f8|Rx|d|8|54C0000000000000
0.899828|12e|Rx|d|8|CA80007FF0FFFF00
0.899828|90|Rx|d|5|FF00026700
0.899828|c6|Rx|d|8|803D7FF87FE3A4C5
0.899828|211|Rx|d|8|8200FFFFA90000D0
0.899828|29a|Rx|d|8|00000000000001FE
0.899828|2b7|Rx|d|5|00E0FFFE00
0.899828|214|Rx|d|2|0000
0.899828|1b0|Rx|d|4|FF00FFC0
0.899828|5de|Rx|d|8|0000000000000002
0.899828|12e|Rx|d|8|CA80007FF0FFFF00
0.899828|90|Rx|d|5|FF00032B00
0.899828|c6|Rx|d|8|803D80087FE3A6B2
0.899828|242|Rx|d|8|0000FFEFFE000D00
0.899828|29c|Rx|d|8|00000000FFFF0000
0.899828|354|Rx|d|8|0000000000000000
0.914897|5df|Rx|d|3|009500
0.914897|3b7|Rx|d|6|00007FC000C0
0.914897|392|Rx|d|5|0000000000
0.914897|90|Rx|d|5|FF0004D200
0.914897|c6|Rx|d|8|803D7FF87FE3A8C1
0.914897|12e|Rx|d|8|CA80007FF0FFFF00
0.914897|211|Rx|d|8|8200FFFFA90000D0
0.914897|29a|Rx|d|8|00000000000002FD
0.914897|2b7|Rx|d|5|00E0FFFE00
0.914897|214|Rx|d|2|0000
0.914897|668|Rx|d|2|8000
0.914897|1b0|Rx|d|4|FF00FFC0
0.914897|657|Rx|d|2|C0CC
0.929967|12e|Rx|d|8|CA80017FF0FFFF00
0.929967|90|Rx|d|5|FF00059E00
0.929967|c6|Rx|d|8|803D80087FE3AAAE
0.929967|242|Rx|d|8|0000FFEFFE000D00
0.929967|29c|Rx|d|8|00000000FFFF0000
0.929967|352|Rx|d|4|5C0000FF
0.929967|4ac|Rx|d|5|83752A0080
0.929967|45c|Rx|d|6|00000000FFE0
0.934764|12e|Rx|d|8|CA80017FF0FFFF00
0.934764|90|Rx|d|5|FF00064A00
0.934764|c6|Rx|d|8|803D80007FE3ACB4
0.934764|211|Rx|d|8|8200FFFFA90000D0
0.934764|29a|Rx|d|8|00000000000003FC
0.934764|2b7|Rx|d|5|00E0FFFE00
0.934764|214|Rx|d|2|0000
0.934764|218|Rx|d|1|98
0.934764|4fa|Rx|d|2|0800
0.934764|671|Rx|d|2|0200
0.934764|1b0|Rx|d|4|FF00FFC0
0.951897|12e|Rx|d|8|CA80017FF0FFFF00
0.951897|90|Rx|d|5|FF00070600
0.951897|c6|Rx|d|8|803D80007FE3AEB2
0.951897|242|Rx|d|8|0000FFEFFE000D00
0.951897|29c|Rx|d|8|00000000FFFF0000
0.951897|354|Rx|d|8|0000000000000000
0.951897|12e|Rx|d|8|CA80017FF0FFFF00
0.951897|90|Rx|d|5|FF0008A500
0.951897|c6|Rx|d|8|803D7FF87FE3B0B9
0.951897|211|Rx|d|8|8200FFFFA90000D0
0.951897|29a|Rx|d|8|00000000000004FB
0.951897|2b7|Rx|d|5|00E0FFFE00
0.951897|214|Rx|d|2|0000
0.951897|5d7|Rx|d|7|000008125200C0
0.964468|1b0|Rx|d|4|FF00FFC0
0.964468|392|Rx|d|5|0000000000
0.964468|12e|Rx|d|8|CA80007FF0FFFF00
0.964468|90|Rx|d|5|FF0009E900
0.964468|c6|Rx|d|8|803D80087FE3B2A6
0.964468|242|Rx|d|8|0000FFEFFE000D00
0.964468|29c|Rx|d|8|00000000FFFF0000
0.964468|352|Rx|d|4|5C0000FF
0.975023|12e|Rx|d|8|CA80007FF0FFFF00
0.975023|90|Rx|d|5|FF000A3D00
0.975023|c6|Rx|d|8|803D7FF87FE3B4B5
0.975023|211|Rx|d|8|8200FFFFA90000D0
0.984607|29a|Rx|d|8|00000000000005FA
0.984607|214|Rx|d|2|0000
0.984607|2b7|Rx|d|5|00E0FFFE00
0.984607|666|Rx|d|4|34800008
0.984607|350|Rx|d|8|C32F3AF01810A489
0.984607|1b0|Rx|d|4|FF00FFC0
0.984607|4de|Rx|d|3|C00000
0.984607|55d|Rx|d|8|00FC50C090800000
0.984607|12e|Rx|d|8|CB80007FF0FFFF00
0.984607|90|Rx|d|5|FF000B7100
0.984607|c6|Rx|d|8|803D80087FE3B6A2
0.984607|242|Rx|d|8|0000FFEFFE000D00
0.984607|29c|Rx|d|8|00000000FFFF0000
0.984607|354|Rx|d|8|0000000000000000
1.014578|4f8|Rx|d|8|54C0000000000000
1.014578|12e|Rx|d|8|CB80007FF0FFFF00
1.014578|90|Rx|d|5|FF000C8800
1.014578|c6|Rx|d|8|803D7FF07FE3B8B9
1.014578|211|Rx|d|8|8200FFFFA90000D0
1.014578|29a|Rx|d|8|00000000000006F9
1.014578|214|Rx|d|2|0000
1.014578|2b7|Rx|d|5|00E0FFFE00
1.014578|1b0|Rx|d|4|FF00FFC0
1.014578|5de|Rx|d|8|0000000000000002
1.014578|12e|Rx|d|8|CA80007FF0FFFF00
1.014578|90|Rx|d|5|FF000DC400
1.014578|c6|Rx|d|8|803D80107FE3BA96
1.014578|242|Rx|d|8|0000FFEFFE000D00
1.014578|29c|Rx|d|8|00000000FFFF0000
1.014578|352|Rx|d|4|5C0000FF
1.014578|5df|Rx|d|3|009500
1.019584|3b7|Rx|d|6|00007FC000C0
1.019584|392|Rx|d|5|0000000000
1.019584|90|Rx|d|5|FF000E1000
1.019584|c6|Rx|d|8|803D80007FE3BCA4
1.019584|12e|Rx|d|8|CA80007FF0FFFF00
1.019584|211|Rx|d|8|8200FFFFA90000D0
1.019584|29a|Rx|d|8|00000000000007F8
1.019584|214|Rx|d|2|0000
1.019584|2b7|Rx|d|5|00E0FFFE00
1.019584|668|Rx|d|2|8000
1.019584|1b0|Rx|d|4|FF00FFC0
1.019584|657|Rx|d|2|C0CC
1.019584|646|Rx|d|8|000000020000000C
1.034965|12e|Rx|d|8|CA80007FF0FFFF00
1.034965|90|Rx|d|5|FF000F5C00
1.034965|c6|Rx|d|8|803D80007FE3BEA2
1.034965|242|Rx|d|8|0000FFEFFE000D00
1.034965|29c|Rx|d|8|00000000FFFF0000
1.034965|354|Rx|d|8|0000000000000000
1.034965|4ac|Rx|d|5|83752A0080
1.034965|45c|Rx|d|6|00000000FFE0
1.034965|12e|Rx|d|8|CA80007FF0FFFF00
1.034965|90|Rx|d|5|FF0000FF00
1.034965|c6|Rx|d|8|803D80007FE3A0C0
1.034965|211|Rx|d|8|8200FFFFA90000D0
1.034965|29a|Rx|d|8|00000000000008F7
1.034965|214|Rx|d|2|0000
1.034965|2b7|Rx|d|5|00E0FFFE00
1.034965|218|Rx|d|1|98
1.034965|4fa|Rx|d|2|0800
1.034965|671|Rx|d|2|0200
1.034965|1b0|Rx|d|4|FF00FFC0
1.054165|12e|Rx|d|8|CA80007FF0FFFF00
1.054165|90|Rx|d|5|FF0001B300
1.054165|c6|Rx|d|8|803D7FF07FE3A2CF
1.054165|242|Rx|d|8|0000FFEFFE000D00
1.054165|29c|Rx|d|8|00000000FFFF0000
1.054165|352|Rx|d|4|5C0000FF
1.054165|12e|Rx|d|8|CA80007FF0FFFF00
1.054165|90|Rx|d|5|FF00026700
1.054165|c6|Rx|d|8|803D80107FE3A4AC
1.054165|211|Rx|d|8|8200FFFFA90000D0
1.054165|29a|Rx|d|8|00000000000009F6
1.054165|214|Rx|d|2|0000
1.054165|2b7|Rx|d|5|00E0FFFE00
1.054165|5d7|Rx|d|7|000008125200C0
1.054165|1b0|Rx|d|4|FF00FFC0
1.074618|392|Rx|d|5|0000000000
1.074618|90|Rx|d|5|FF00032B00
1.074618|c6|Rx|d|8|803D80007FE3A6BA
1.074618|12e|Rx|d|8|CB80007FF0FFFF00
1.074618|242|Rx|d|8|0000FFEFFE000D00
1.074618|29c|Rx|d|8|00000000FFFF0000
1.074618|354|Rx|d|8|0000000000000000
1.074618|12e|Rx|d|8|CB80007FF0FFFF00
1.074618|90|Rx|d|5|FF0004D200
1.074618|c6|Rx|d|8|803D7FF87FE3A8C1
1.074618|211|Rx|d|8|8200FFFFA90000D0
1.074618|29a|Rx|d|8|0000000000000AF5
1.074618|214|Rx|d|2|0000
1.074618|2b7|Rx|d|5|00E0FFFE00
1.074618|666|Rx|d|4|34800008
1.074618|350|Rx|d|8|C32F3AF01810A489
1.074618|1b0|Rx|d|4|FF00FFC0
1.074618|4de|Rx|d|3|C00000
1.074618|55d|Rx|d|8|00FC50C090800000
1.105070|12e|Rx|d|8|CA80007FF0FFFF00
1.105070|90|Rx|d|5|FF00059E00
1.105070|c6|Rx|d|8|803D80087FE3AAAE
1.105070|242|Rx|d|8|0000FFEFFE000D00
1.105070|29c|Rx|d|8|00000000FFFF0000
1.105070|352|Rx|d|4|5C0000FF
1.105070|4f8|Rx|d|8|54C0000000000000
1.105070|12e|Rx|d|8|CA80007FF0FFFF00
1.105070|90|Rx|d|5|FF00064A00
1.105070|c6|Rx|d|8|803D7FF07FE3ACC5
1.105070|211|Rx|d|8|8200FFFFA90000D0
1.105070|29a|Rx|d|8|0000000000000BF4
1.105070|214|Rx|d|2|0000
1.105070|2b7|Rx|d|5|00E0FFFE00
1.105070|1b0|Rx|d|4|FF00FFC0
1.105070|5de|Rx|d|8|0000000000000002
1.105070|12e|Rx|d|8|CA80007FF0FFFF00
1.105070|90|Rx|d|5|FF00070600
1.105070|c6|Rx|d|8|803D80107FE3AEA2
1.105070|242|Rx|d|8|0000FFEFFE000D00
1.105070|29c|Rx|d|8|00000000FFFF0000
1.105070|354|Rx|d|8|0000000000000000
1.105070|5df|Rx|d|3|009500
1.134825|3b7|Rx|d|6|00007FC000C0
1.134825|12e|Rx|d|8|CA80007FF0FFFF00
1.134825|90|Rx|d|5|FF0008A500
1.134825|c6|Rx|d|8|803D7FF07FE3B0C1
1.134825|211|Rx|d|8|8200FFFFA90000D0
1.134825|29a|Rx|d|8|0000000000000CF3
1.134825|214|Rx|d|2|0000
1.134825|2b7|Rx|d|5|00E0FFFE00
1.134825|392|Rx|d|5|0000000000
1.134825|668|Rx|d|2|8000
1.134825|1b0|Rx|d|4|FF00FFC0
1.134825|657|Rx|d|2|C0CC
1.134825|12e|Rx|d|8|CA80007FF0FFFF00
1.134825|90|Rx|d|5|FF0009E900
1.134825|c6|Rx|d|8|803D80107FE3B29E
1.134825|242|Rx|d|8|0000FFEFFE000D00
1.134825|29c|Rx|d|8|00000000FFFF0000
1.134825|352|Rx|d|4|5C0000FF
1.134825|4ac|Rx|d|5|83752A0080
1.134825|45c|Rx|d|6|00000000FFE0
1.134825|12e|Rx|d|8|CA80007FF0FFFF00
1.134825|90|Rx|d|5|FF000A3D00
1.134825|c6|Rx|d|8|803D80007FE3B4AC
1.134825|211|Rx|d|8|8200FFFFA90000D0
1.134825|29a|Rx|d|8|0000000000000DF2
1.134825|214|Rx|d|2|0000
1.134825|2b7|Rx|d|5|00E0FFFE00
1.134825|218|Rx|d|1|98
1.134825|4fa|Rx|d|2|0800
1.134825|671|Rx|d|2|0200
1.134825|1b0|Rx|d|4|FF00FFC0
1.149874|12e|Rx|d|8|CA80007FF0FFFF00
1.149874|90|Rx|d|5|FF000B7100
1.149874|c6|Rx|d|8|803D7FF87FE3B6B3
1.149874|242|Rx|d|8|0000FFEFFE000D00
1.149874|29c|Rx|d|8|00000000FFFF0000
1.149874|354|Rx|d|8|0000000000000000
1.154952|12e|Rx|d|8|CA80007FF0FFFF00
1.154952|90|Rx|d|5|FF000C8800
1.154952|c6|Rx|d|8|803D80087FE3B8A0
1.154952|211|Rx|d|8|8200FFFFA90000D0
1.164673|29a|Rx|d|8|0000000000000EF1
1.164673|214|Rx|d|2|0000
1.164673|2b7|Rx|d|5|00E0FFFE00
1.164673|5d7|Rx|d|7|000008125200C0
1.164673|1b0|Rx|d|4|FF00FFC0
1.164673|392|Rx|d|5|0000000000
1.164673|90|Rx|d|5|FF000DC400
1.164673|c6|Rx|d|8|803D7FF87FE3BAAF
1.164673|12e|Rx|d|8|CA80007FF0FFFF00
1.164673|242|Rx|d|8|0000FFEFFE000D00
1.164673|29c|Rx|d|8|00000000FFFF0000
1.164673|352|Rx|d|4|5C0000FF
1.174611|12e|Rx|d|8|CA80007FF0FFFF00
1.174611|90|Rx|d|5|FF000E1000
1.174611|c6|Rx|d|8|803D80087FE3BC9C
1.174611|211|Rx|d|8|8200FFFFA90000D0
1.174611|29a|Rx|d|8|0000000000000FF0
1.174611|214|Rx|d|2|0000
1.174611|2b7|Rx|d|5|00E0FFFE00
1.174611|666|Rx|d|4|34800008
1.174611|350|Rx|d|8|C32F3AF01810A489
1.174611|1b0|Rx|d|4|FF00FFC0
1.174611|4de|Rx|d|3|C00000
1.174611|55d|Rx|d|8|00FC50C090800000
1.199653|12e|Rx|d|8|CB80007FF0FFFF00
1.199653|90|Rx|d|5|FF000F5C00
1.199653|c6|Rx|d|8|803D80007FE3BEA2
1.199653|242|Rx|d|8|0000FFEFFE000D00
1.199653|29c|Rx|d|8|00000000FFFF0000
1.199653|354|Rx|d|8|0000000000000000
1.199653|4f8|Rx|d|8|54C0000000000000
1.199653|12e|Rx|d|8|CB80007FF0FFFF00
1.199653|90|Rx|d|5|FF0000FF00
1.199653|c6|Rx|d|8|803D7FF87FE3A0C9
1.199653|211|Rx|d|8|8200FFFFA90000D0
1.199653|29a|Rx|d|8|00000000000000FF
1.199653|214|Rx|d|2|0000
1.199653|2b7|Rx|d|5|00E0FFFE00
1.199653|1b0|Rx|d|4|FF00FFC0
1.199653|5de|Rx|d|8|0000000000000002
1.199653|12e|Rx|d|8|CA80007FF0FFFF00
1.199653|90|Rx|d|5|FF0001B300
1.204690|c6|Rx|d|8|803D80087FE3A2B6
1.204690|242|Rx|d|8|0000FFEFFE000D00
1.204690|29c|Rx|d|8|00000000FFFF0000
1.204690|352|Rx|d|4|5C0000FF
1.204690|5df|Rx|d|3|009500
1.224620|3b7|Rx|d|6|00007FC000C0
1.224620|12e|Rx|d|8|CA80007FF0FFFF00
1.224620|90|Rx|d|5|FF00026700
1.224620|c6|Rx|d|8|803D7FF07FE3A4CD
1.224620|211|Rx|d|8|8200FFFFA90000D0
1.224620|29a|Rx|d|8|00000000000001FE
1.224620|214|Rx|d|2|0000
1.224620|2b7|Rx|d|5|00E0FFFE00
1.224620|392|Rx|d|5|0000000000
1.224620|668|Rx|d|2|8000
1.224620|699|Rx|d|8|00000200BF000000
1.224620|1b0|Rx|d|4|FF00FFC0
1.224620|657|Rx|d|2|C0CC
1.224620|69f|Rx|d|4|0650859F
1.224620|12e|Rx|d|8|CA80007FF0FFFF00
1.224620|90|Rx|d|5|FF00032B00
1.224620|c6|Rx|d|8|803D80087FE3A6B2
1.224620|242|Rx|d|8|0000FFEFFE000D00
1.224620|29c|Rx|d|8|00000000FFFF0000
1.224620|354|Rx|d|8|0000000000000000
1.224620|4ac|Rx|d|5|83752A0080
1.224620|45c|Rx|d|6|00000000FFE0
1.239597|211|Rx|d|8|8200FFFFA90000D0
1.239597|90|Rx|d|5|FF0004D200
1.239597|c6|Rx|d|8|803D80087FE3A8B0
1.239597|12e|Rx|d|8|CA80007FF0FFFF00
1.239597|214|Rx|d|2|0000
1.239597|29a|Rx|d|8|00000000000002FD
1.239597|218|Rx|d|1|98
1.239597|2b7|Rx|d|5|00E0FFFE00
1.239597|4fa|Rx|d|2|0800
1.239597|671|Rx|d|2|0200
1.239597|1b0|Rx|d|4|FF00FFC0
1.244630|12e|Rx|d|8|CA80007FF0FFFF00
1.244630|90|Rx|d|5|FF00059E00
1.244630|c6|Rx|d|8|803D7FF87FE3AABF
1.244630|242|Rx|d|8|0000FFFFFFFFFD00
1.244630|29c|Rx|d|8|00000000FFFF0000
1.244630|352|Rx|d|4|5C0000FF
1.259690|12e|Rx|d|8|CA80007FF0FFFF00
1.259690|90|Rx|d|5|FF00064A00
1.259690|c6|Rx|d|8|803D80087FE3ACAC
1.259690|211|Rx|d|8|8200FFFFA90000D0
1.259690|29a|Rx|d|8|00000000000003FC
1.259690|214|Rx|d|2|0000
1.259690|2b7|Rx|d|5|00E0FFFE00
1.259690|5d7|Rx|d|7|000008125200C0
1.259690|1b0|Rx|d|4|FF00FFC0
1.265160|12e|Rx|d|8|CA80007FF0FFFF00
1.265160|90|Rx|d|5|FF00070600
1.265160|c6|Rx|d|8|803D7FF87FE3AEBB
1.265160|242|Rx|d|8|1280FFFFFFFFFD00
1.265160|29c|Rx|d|8|00000000FFFF0000
1.265160|354|Rx|d|8|0000000000000000
1.265160|392|Rx|d|5|0000000000
1.265160|350|Rx|d|8|C22F3AF01810A489
1.284632|12e|Rx|d|8|CA80007FF0FFFF00
1.284632|90|Rx|d|5|FF0008A500
1.284632|c6|Rx|d|8|803D80087FE3B0A8
1.284632|211|Rx|d|8|8200FFFFA90000D0
1.284632|29a|Rx|d|8|00000000000004FB
1.284632|214|Rx|d|2|0000
1.284632|2b7|Rx|d|5|00E0FFFE00
1.284632|666|Rx|d|4|34800008
1.284632|350|Rx|d|8|C22F3AF01810A489
1.284632|1b0|Rx|d|4|FF00FFC0
1.284632|4de|Rx|d|3|C00000
1.284632|55d|Rx|d|8|00FC50C090800000
1.284632|12e|Rx|d|8|C980007FF0FFFF00
1.284632|90|Rx|d|5|FF0009E900
1.284632|c6|Rx|d|8|803D80007FE3B2AE
1.284632|242|Rx|d|8|1280FFFFFFFFFD00
1.284632|29c|Rx|d|8|00000000FFFF0000
1.284632|352|Rx|d|4|5C0000FF
1.294756|4f8|Rx|d|8|54C0000000000000
1.294756|12e|Rx|d|8|C980007FF0FFFF00
1.294756|90|Rx|d|5|FF000A3D00
1.294756|c6|Rx|d|8|803D80007FE3B4AC
1.294756|211|Rx|d|8|8200FFFFA90000D0
1.294756|29a|Rx|d|8|00000000000005FA
1.294756|214|Rx|d|2|0000
1.294756|2b7|Rx|d|5|00E0FFFE00
1.294756|1b0|Rx|d|4|FF00FFC0
1.294756|5de|Rx|d|8|0000000000000002
1.324186|12e|Rx|d|8|C980007FF0FFFF00
1.324186|90|Rx|d|5|FF000B7100
1.324186|c6|Rx|d|8|803D80007FE3B6AA
1.324186|242|Rx|d|8|1280FFFFFFFFFD00
1.324186|29c|Rx|d|8|00000000FFFF0000
1.324186|354|Rx|d|8|0000000000000000
1.324186|5df|Rx|d|3|009500
1.324186|3b7|Rx|d|6|00007FC000C0
1.324186|12e|Rx|d|8|C980007FF0FFFF00
1.324186|90|Rx|d|5|FF000C8800
1.324186|c6|Rx|d|8|803D7FF87FE3B8B1
1.324186|211|Rx|d|8|8200FFFFA90000D0
1.324186|29a|Rx|d|8|00000000000006F9
1.324186|214|Rx|d|2|0000
1.324186|2b7|Rx|d|5|00E0FFFE00
1.324186|392|Rx|d|5|0000000000
1.324186|668|Rx|d|2|8000
1.324186|1b0|Rx|d|4|FF00FFC0
1.324186|657|Rx|d|2|C0CC
1.324186|12e|Rx|d|8|CA80027FF0FFFF00
1.324186|90|Rx|d|5|FF000DC400
1.324186|c6|Rx|d|8|803D80087FE3BA9E
1.324186|242|Rx|d|8|1280FFFFFFFFFD00
1.324186|29c|Rx|d|8|00000000FFFF0000
1.324186|352|Rx|d|4|5C0000FF
1.324186|4ac|Rx|d|5|83752A0080
1.324186|45c|Rx|d|6|00000000FFE0
1.355379|12e|Rx|d|8|CA80027FF0FFFF00
1.355379|90|Rx|d|5|FF000E1000
1.355379|c6|Rx|d|8|803D7FF87FE3BCAD
1.355379|211|Rx|d|8|8200FFFFA90000D0
1.355379|29a|Rx|d|8|00000000000007F8
1.355379|214|Rx|d|2|0000
1.355379|2b7|Rx|d|5|00E0FFFE00
1.355379|218|Rx|d|1|98
1.355379|4fa|Rx|d|2|0800
1.355379|671|Rx|d|2|0200
1.355379|1b0|Rx|d|4|FF00FFC0
1.355379|12e|Rx|d|8|CB80007FF0FFFF00
1.355379|90|Rx|d|5|FF000F5C00
1.355379|c6|Rx|d|8|803D80007FE3BEA2
1.355379|242|Rx|d|8|1280FFFFFFFFFD00
1.355379|29c|Rx|d|8|00000000FFFF0000
1.355379|354|Rx|d|8|0000000000000000
1.355379|12e|Rx|d|8|CB80007FF0FFFF00
1.355379|90|Rx|d|5|FF0000FF00
1.355379|c6|Rx|d|8|803D80007FE3A0C0
1.355379|211|Rx|d|8|8200FFFFA90000D0
1.355379|29a|Rx|d|8|00000000000008F7
1.355379|214|Rx|d|2|0000
1.355379|2b7|Rx|d|5|00E0FFFE00
1.355379|5d7|Rx|d|7|000008125200C0
1.355379|1b0|Rx|d|4|FF00FFC0
1.375013|12e|Rx|d|8|CA80017FF0FFFF00
1.375013|90|Rx|d|5|FF0001B300
1.375013|c6|Rx|d|8|803D80087FE3A2B6
1.375013|242|Rx|d|8|1280FFFFFFFFFD00
1.375013|29c|Rx|d|8|00000000FFFF0000
1.375013|352|Rx|d|4|5C0000FF
1.375013|392|Rx|d|5|0000000000
1.375013|12e|Rx|d|8|CA80017FF0FFFF00
1.375013|90|Rx|d|5|FF00026700
1.375013|c6|Rx|d|8|803D80007FE3A4BC
1.375013|211|Rx|d|8|8200FFFFA90000D0
1.375013|29a|Rx|d|8|00000000000009F6
1.375013|214|Rx|d|2|0000
1.375013|2b7|Rx|d|5|00E0FFFE00
1.375013|666|Rx|d|4|34800008
1.375013|350|Rx|d|8|C22F3AF01810A489
1.375013|1b0|Rx|d|4|FF00FFC0
1.375013|4de|Rx|d|3|C00000
1.375013|55d|Rx|d|8|00FC50C090800000
1.394695|12e|Rx|d|8|CB80027FF0FFFF00
1.394695|90|Rx|d|5|FF00032B00
1.394695|c6|Rx|d|8|803D7FF87FE3A6C3
1.394695|242|Rx|d|8|1280FFFFFFFFFD00
1.394695|29c|Rx|d|8|00000000FFFF0000
1.394695|354|Rx|d|8|0000000000000000
1.394695|4f8|Rx|d|8|54C0000000000000
1.394695|12e|Rx|d|8|CB80027FF0FFFF00
1.394695|90|Rx|d|5|FF0004D200
1.394695|c6|Rx|d|8|803D80087FE3A8B0
1.394695|211|Rx|d|8|8200FFFFA90000D0
1.394695|29a|Rx|d|8|0000000000000AF5
1.394695|214|Rx|d|2|0000
1.394695|2b7|Rx|d|5|00E0FFFE00
1.394695|1b0|Rx|d|4|FF00FFC0
1.394695|5de|Rx|d|8|0000000000000002
1.414843|12e|Rx|d|8|CB80007FF0FFFF00
1.414843|90|Rx|d|5|FF00059E00
1.414843|c6|Rx|d|8|803D80007FE3AAB6
1.414843|242|Rx|d|8|1280FFFFFFFFFD00
1.414843|29c|Rx|d|8|00000000FFFF0000
1.414843|352|Rx|d|4|5C0000FF
1.414843|5df|Rx|d|3|009500
1.414843|3b7|Rx|d|6|00007FC000C0
1.414843|12e|Rx|d|8|CB80007FF0FFFF00
1.414843|90|Rx|d|5|FF00064A00
1.414843|c6|Rx|d|8|803D80007FE3ACB4
1.414843|211|Rx|d|8|8200FFFFA90000D0
1.414843|29a|Rx|d|8|0000000000000BF4
1.414843|214|Rx|d|2|0000
1.414843|2b7|Rx|d|5|00E0FFFE00
1.414843|392|Rx|d|5|0000000000
1.414843|668|Rx|d|2|8000
1.414843|1b0|Rx|d|4|FF00FFC0
1.414843|657|Rx|d|2|C0CC
1.434944|12e|Rx|d|8|CB80007FF0FFFF00
1.434944|90|Rx|d|5|FF00070600
1.434944|c6|Rx|d|8|803D80007FE3AEB2
1.434944|242|Rx|d|8|1280FFFFFFFFFD00
1.434944|29c|Rx|d|8|00000000FFFF0000
1.434944|354|Rx|d|8|0000000000000000
1.434944|4ac|Rx|d|5|83752A0080
1.434944|45c|Rx|d|6|00000000FFE0
1.434944|12e|Rx|d|8|CB80007FF0FFFF00
1.434944|90|Rx|d|5|FF0008A500
1.434944|c6|Rx|d|8|803D80007FE3B0B0
1.434944|211|Rx|d|8|8200FFFFA90000D0
1.434944|29a|Rx|d|8|0000000000000CF3
1.434944|214|Rx|d|2|0000
1.434944|2b7|Rx|d|5|00E0FFFE00
1.434944|218|Rx|d|1|98
1.434944|4fa|Rx|d|2|0800
1.434944|671|Rx|d|2|0200
1.434944|1b0|Rx|d|4|FF00FFC0
1.449996|12e|Rx|d|8|CA80007FF0FFFF00
1.449996|90|Rx|d|5|FF0009E900
1.449996|c6|Rx|d|8|803D7FF87FE3B2B7
1.449996|242|Rx|d|8|1280FFFFFFFFFD00
1.449996|29c|Rx|d|8|00000000FFFF0000
1.449996|352|Rx|d|4|5C0000FF
1.449996|12e|Rx|d|8|CA80007FF0FFFF00
1.449996|90|Rx|d|5|FF000A3D00
1.449996|c6|Rx|d|8|803D80087FE3B4A4
1.449996|211|Rx|d|8|8200FFFFA90000D0
1.449996|29a|Rx|d|8|0000000000000DF2
1.449996|214|Rx|d|2|0000
1.463901|2b7|Rx|d|5|00E0FFFE00
1.463901|5d7|Rx|d|7|000008125200C0
1.463901|1b0|Rx|d|4|FF00FFC0
1.463901|12e|Rx|d|8|CB80007FF0FFFF00
