timestamp|ID|direction|type|DLC|data
0.372820|352|Rx|d|4|5C0000FF
0.378145|12e|Rx|d|8|FFFFFFFFF0FFFF00
0.378145|90|Rx|d|5|FF000E1000
0.378145|c6|Rx|d|8|803D80007FE3BCA4
0.378145|29a|Rx|d|8|00000000000007F8
0.378145|2b7|Rx|d|5|00E0FFFE00
0.378145|666|Rx|d|4|34800008
0.382142|4f8|Rx|d|8|54C0000000000000
0.382142|350|Rx|d|8|C22F3AF01410A405
0.382142|1b0|Rx|d|4|FF00FFC0
0.382142|4de|Rx|d|3|C00000
0.382142|55d|Rx|d|8|00FC50C090800000
0.382142|211|Rx|d|8|8200FFFFA90000CE
0.384139|214|Rx|d|2|FBFE
0.388141|12e|Rx|d|8|FFFFFFFFF0FFFF00
0.388141|90|Rx|d|5|FF000F5C00
0.388141|c6|Rx|d|8|803D80007FE3BEA2
0.388141|242|Rx|d|8|0000FFEFFE000D00
0.390138|29c|Rx|d|8|00000000FFFF0000
0.390138|354|Rx|d|8|0000000000000000
0.398138|12e|Rx|d|8|FFFFFFFFF0FFFF00
0.398138|90|Rx|d|5|FF0000FF00
0.398138|c6|Rx|d|8|803D80007FE3A0C0
0.398138|29a|Rx|d|8|00000000000008F7
0.398138|2b7|Rx|d|5|00E0FFFE00
0.402128|3b7|Rx|d|6|00007FC000C0
0.402128|1b0|Rx|d|4|FF00FFC0
0.402128|5de|Rx|d|8|0000000000000000
0.402128|211|Rx|d|8|8200FFFFA90000CE
0.402128|214|Rx|d|2|FBFE
0.408126|12e|Rx|d|8|FFFFFFFFF0FFFF00
0.408126|90|Rx|d|5|FF0001B300
0.408126|c6|Rx|d|8|803D80007FE3A2BE
0.408126|242|Rx|d|8|0000FFEFFE000D00
0.408126|29c|Rx|d|8|00000000FFFF0000
0.408126|352|Rx|d|4|5C0000FF
0.412123|5df|Rx|d|3|001500
0.418118|392|Rx|d|5|FF00FFF000
0.418118|668|Rx|d|2|0000
0.418118|12e|Rx|d|8|FFFFFFFFF0FFFF00
0.418118|90|Rx|d|5|FF00026700
0.418118|c6|Rx|d|8|803D80007FE3A4BC
0.418118|29a|Rx|d|8|00000000000009F6
0.418118|2b7|Rx|d|5|00E0FFFE00
0.422116|1b0|Rx|d|4|FF00FFC0
0.422116|657|Rx|d|2|C0CC
0.424114|211|Rx|d|8|8200FFFFA90000CE
0.424114|214|Rx|d|2|0000
0.424114|218|Rx|d|1|98
0.424114|4fa|Rx|d|2|0800
0.424114|671|Rx|d|2|0200
0.455989|12e|Rx|d|8|FFFFFFFFF0FFFF00
0.455989|90|Rx|d|5|FF00032B00
0.455989|c6|Rx|d|8|803D80007FE3A6BA
0.455989|242|Rx|d|8|0000FFEFFE000D00
0.455989|29c|Rx|d|8|00000000FFFF0000
0.455989|354|Rx|d|8|0000000000000000
0.455989|4ac|Rx|d|5|83732A0080
0.455989|45c|Rx|d|6|00000000FFE0
0.455989|12e|Rx|d|8|FFFFFFFFF0FFFF00
0.455989|90|Rx|d|5|FF0004D200
0.455989|c6|Rx|d|8|803D80007FE3A8B8
0.455989|29a|Rx|d|8|0000000000000AF5
0.455989|2b7|Rx|d|5|00E0FFFE00
0.455989|1b0|Rx|d|4|FF00FFC0
0.455989|211|Rx|d|8|8200FFFFA90000CE
0.455989|214|Rx|d|2|0000
0.455989|12e|Rx|d|8|FFFFFFFFF0FFFF00
0.455989|90|Rx|d|5|FF00059E00
0.455989|c6|Rx|d|8|803D80007FE3AAB6
0.455989|242|Rx|d|8|0000FFEFFE000D00
0.455989|29c|Rx|d|8|00000000FFFF0000
0.455989|352|Rx|d|4|5C0000FF
0.455989|12e|Rx|d|8|FFFFFFFFF0FFFF00
0.455989|90|Rx|d|5|FF00064A00
0.455989|c6|Rx|d|8|803D80007FE3ACB4
0.455989|29a|Rx|d|8|0000000000000BF4
0.455989|2b7|Rx|d|5|00E0FFFE00
0.471613|5d7|Rx|d|7|000008125200C0
0.474394|1b0|Rx|d|4|FF00FFC0
0.474394|211|Rx|d|8|8200FFFFA90000CE
0.474394|214|Rx|d|2|0000
0.474394|392|Rx|d|5|FF00FFF000
0.474394|12e|Rx|d|8|CA80007FF0FFFF00
0.474394|90|Rx|d|5|FF00070600
0.474394|c6|Rx|d|8|803D80007FE3AEB2
0.474394|242|Rx|d|8|0000FFEFFE000D00
0.474394|29c|Rx|d|8|00000000FFFF0000
0.474394|354|Rx|d|8|0000000000000000
0.474394|350|Rx|d|8|C32F3AF01410A485
0.478611|12e|Rx|d|8|CA80007FF0FFFF00
0.478611|90|Rx|d|5|FF0008A500
0.478611|c6|Rx|d|8|803D80007FE3B0B0
0.478611|29a|Rx|d|8|0000000000000CF3
0.478611|2b7|Rx|d|5|00E0FFFE00
0.478611|666|Rx|d|4|34800008
0.480608|4f8|Rx|d|8|54C0000000000000
0.480608|350|Rx|d|8|C32F3AF01410A485
0.480608|1b0|Rx|d|4|FF00FFC0
0.480608|4de|Rx|d|3|C00000
0.480608|55d|Rx|d|8|00FC50C090800000
0.480608|211|Rx|d|8|8200FFFFA90000CE
0.480608|214|Rx|d|2|0000
0.488603|12e|Rx|d|8|CA7FFF7FF0FFFF00
0.488603|90|Rx|d|5|FF0009E900
0.488603|c6|Rx|d|8|803D80007FE3B2AE
0.488603|242|Rx|d|8|0000FFEFFE000D00
0.488603|29c|Rx|d|8|00000000FFFF0000
0.488603|352|Rx|d|4|5C0000FF
0.498600|12e|Rx|d|8|CA7FFF7FF0FFFF00
0.498600|90|Rx|d|5|FF000A3D00
0.498600|c6|Rx|d|8|803D80007FE3B4AC
0.498600|29a|Rx|d|8|0000000000000DF2
0.498600|2b7|Rx|d|5|00E0FFFE00
0.498600|3b7|Rx|d|6|00007FC000C0
0.504593|1b0|Rx|d|4|FF00FFC0
0.504593|5de|Rx|d|8|0000000000000002
0.504593|211|Rx|d|8|8200FFFFA90000CE
0.504593|214|Rx|d|2|0000
0.508591|12e|Rx|d|8|CA80007FF0FFFF00
0.508591|90|Rx|d|5|FF000B7100
0.508591|c6|Rx|d|8|803D80007FE3B6AA
0.508591|242|Rx|d|8|0000FFEFFE000D00
0.508591|29c|Rx|d|8|00000000FFFF0000
0.508591|354|Rx|d|8|0000000000000000
0.510590|646|Rx|d|8|000000020000000C
0.512587|5df|Rx|d|3|009500
0.516587|392|Rx|d|5|FF00FFF000
0.518584|668|Rx|d|2|0000
0.518584|12e|Rx|d|8|CA80007FF0FFFF00
0.518584|90|Rx|d|5|FF000C8800
0.518584|c6|Rx|d|8|803D80007FE3B8A8
0.518584|29a|Rx|d|8|0000000000000EF1
0.518584|2b7|Rx|d|5|00E0FFFE00
0.522582|1b0|Rx|d|4|FF00FFC0
0.522582|657|Rx|d|2|C0CC
0.522582|211|Rx|d|8|8200FFFFA90000CE
0.522582|214|Rx|d|2|0000
0.524581|218|Rx|d|1|98
0.524581|4fa|Rx|d|2|0800
0.524581|671|Rx|d|2|0200
0.542272|12e|Rx|d|8|CA80017FF0FFFF00
0.542272|90|Rx|d|5|FF000DC400
0.542272|c6|Rx|d|8|803D80007FE3BAA6
0.542272|242|Rx|d|8|0000FFEFFE000D00
0.542272|29c|Rx|d|8|00000000FFFF0000
0.542272|352|Rx|d|4|5C0000FF
0.557898|4ac|Rx|d|5|83732A0080
0.557898|45c|Rx|d|6|00000000FFE0
0.557898|12e|Rx|d|8|CA80017FF0FFFF00
0.557898|90|Rx|d|5|FF000E1000
0.557898|c6|Rx|d|8|803D80007FE3BCA4
0.557898|29a|Rx|d|8|0000000000000FF0
0.557898|2b7|Rx|d|5|00E0FFFE00
0.557898|1b0|Rx|d|4|FF00FFC0
0.557898|211|Rx|d|8|8200FFFFA90000CE
0.557898|214|Rx|d|2|0000
0.573520|12e|Rx|d|8|CB80017FF0FFFF00
0.573520|90|Rx|d|5|FF000F5C00
0.573520|c6|Rx|d|8|803D80007FE3BEA2
0.573520|242|Rx|d|8|0000FFEFFE000D00
0.573520|29c|Rx|d|8|00000000FFFF0000
0.573520|354|Rx|d|8|0000000000000000
0.573520|12e|Rx|d|8|CB80017FF0FFFF00
0.573520|90|Rx|d|5|FF0000FF00
0.573520|c6|Rx|d|8|803D80007FE3A0C0
0.573520|29a|Rx|d|8|00000000000000FF
0.573520|2b7|Rx|d|5|00E0FFFE00
0.573520|5d7|Rx|d|7|000008125200C0
0.573520|1b0|Rx|d|4|FF00FFC0
0.573520|211|Rx|d|8|8200FFFFA90000CE
0.573520|214|Rx|d|2|0000
0.573520|392|Rx|d|5|FF00FFF000
0.573520|12e|Rx|d|8|CB80027FF0FFFF00
0.573520|90|Rx|d|5|FF0001B300
0.573520|c6|Rx|d|8|803D80007FE3A2BE
0.573520|242|Rx|d|8|0000FFEFFE000D00
0.573520|29c|Rx|d|8|00000000FFFF0000
0.573520|352|Rx|d|4|5C0000FF
0.606900|12e|Rx|d|8|CB80027FF0FFFF00
0.606900|90|Rx|d|5|FF00026700
0.606900|c6|Rx|d|8|803D80007FE3A4BC
0.606900|29a|Rx|d|8|00000000000001FE
0.606900|2b7|Rx|d|5|00E0FFFE00
0.606900|666|Rx|d|4|34800008
0.606900|4f8|Rx|d|8|54C0000000000000
0.606900|350|Rx|d|8|C32F3AF01410A485
0.606900|1b0|Rx|d|4|FF00FFC0
0.606900|4de|Rx|d|3|C00000
0.606900|55d|Rx|d|8|00FC50C090800000
0.606900|211|Rx|d|8|8200FFFFA90000CE
0.606900|214|Rx|d|2|0000
0.606900|12e|Rx|d|8|CA80017FF0FFFF00
0.606900|90|Rx|d|5|FF00032B00
0.606900|c6|Rx|d|8|803D80007FE3A6BA
0.606900|242|Rx|d|8|0000FFEFFE000D00
0.606900|29c|Rx|d|8|00000000FFFF0000
0.606900|354|Rx|d|8|0000000000000000
0.606900|12e|Rx|d|8|CA80017FF0FFFF00
0.606900|90|Rx|d|5|FF0004D200
0.606900|c6|Rx|d|8|803D80007FE3A8B8
0.606900|29a|Rx|d|8|00000000000002FD
0.606900|2b7|Rx|d|5|00E0FFFE00
0.606900|3b7|Rx|d|6|00007FC000C0
0.606900|1b0|Rx|d|4|FF00FFC0
0.606900|5de|Rx|d|8|0000000000000002
0.606900|211|Rx|d|8|8200FFFFA90000CE
0.606900|214|Rx|d|2|0000
0.606900|12e|Rx|d|8|CA80017FF0FFFF00
0.606900|90|Rx|d|5|FF00059E00
0.606900|c6|Rx|d|8|803D80007FE3AAB6
0.606900|242|Rx|d|8|0000FFEFFE000D00
0.606900|29c|Rx|d|8|00000000FFFF0000
0.606900|352|Rx|d|4|5C0000FF
0.643653|5df|Rx|d|3|009500
0.643653|392|Rx|d|5|FF00FFF000
0.643653|668|Rx|d|2|0000
0.643653|12e|Rx|d|8|CA80017FF0FFFF00
0.643653|90|Rx|d|5|FF00064A00
0.643653|c6|Rx|d|8|803D80007FE3ACB4
0.643653|29a|Rx|d|8|00000000000003FC
0.643653|2b7|Rx|d|5|00E0FFFE00
0.643653|1b0|Rx|d|4|FF00FFC0
0.643653|657|Rx|d|2|C0CC
0.643653|211|Rx|d|8|8200FFFFA90000CE
0.643653|214|Rx|d|2|0000
0.643653|218|Rx|d|1|98
0.643653|4fa|Rx|d|2|0800
0.643653|671|Rx|d|2|0200
0.643653|12e|Rx|d|8|CB80027FF0FFFF00
0.643653|90|Rx|d|5|FF00070600
0.643653|c6|Rx|d|8|803D80007FE3AEB2
0.643653|242|Rx|d|8|0000FFEFFE000D00
0.643653|29c|Rx|d|8|00000000FFFF0000
0.643653|354|Rx|d|8|0000000000000000
0.643653|4ac|Rx|d|5|83732A0080
0.643653|45c|Rx|d|6|00000000FFE0
0.643653|12e|Rx|d|8|CB80027FF0FFFF00
0.643653|90|Rx|d|5|FF0008A500
0.643653|c6|Rx|d|8|803D80007FE3B0B0
0.643653|29a|Rx|d|8|00000000000004FB
0.643653|2b7|Rx|d|5|00E0FFFE00
0.643653|1b0|Rx|d|4|FF00FFC0
0.643653|211|Rx|d|8|8200FFFFA90000CE
0.643653|214|Rx|d|2|0000
0.676904|12e|Rx|d|8|CB80007FF0FFFF00
0.676904|90|Rx|d|5|FF0009E900
0.676904|c6|Rx|d|8|803D80007FE3B2AE
0.676904|242|Rx|d|8|0000FFEFFE000D00
0.676904|29c|Rx|d|8|00000000FFFF0000
0.676904|352|Rx|d|4|5C0000FF
0.676904|12e|Rx|d|8|CB80007FF0FFFF00
0.676904|90|Rx|d|5|FF000A3D00
0.676904|c6|Rx|d|8|803D80007FE3B4AC
0.676904|29a|Rx|d|8|00000000000005FA
0.676904|2b7|Rx|d|5|00E0FFFE00
0.676904|5d7|Rx|d|7|000008125200C0
0.676904|1b0|Rx|d|4|FF00FFC0
0.676904|211|Rx|d|8|8200FFFFA90000CE
0.676904|214|Rx|d|2|0000
